gvkey,conm,datadate,fyear,price,eps,pe
246017,POLYNOVO LTD,30/6/2020,2020,2.21,-0.0063,
246025,NEARMAP LTD,30/6/2020,2020,2.37,-0.0814,
246028,STARPHARMA HLDGS LTD,30/6/2020,2020,1.5,-0.0394,
246560,OVANTI LIMITED,30/6/2020,2020,0.099,-0.0137,
246838,GLOBE INTERNATIONAL LTD,30/6/2020,2020,1.8,0.1471,12.23657376
247299,WELLFULLY LTD,30/6/2020,2020,0.215,-0.041,
247359,CONNECTED MINERALS LIMITED,30/6/2020,2020,0.024,-0.0112,
247360,ANDROMEDA METALS LTD,30/6/2020,2020,0.16,-0.0024,
247361,AUSCANN GROUP HOLDINGS LTD,30/6/2020,2020,0.15,-0.0223,
247362,ADMIRALTY RESOURCES NL,30/6/2020,2020,0.015,-0.0013,
247374,IMMURON LTD,30/6/2020,2020,0.25,-0.0166,
247375,ANALYTICA LTD,30/6/2020,2020,0.003,-0.0005,
247469,HITECH GROUP AUSTRALIA,30/6/2020,2020,1.495,0.0877,17.04675029
247496,MOUNT GIBSON IRON LTD,30/6/2020,2020,0.725,0.0738,9.823848238
247532,ENERGY TECHNOLOGIES LTD,30/6/2020,2020,0.079,-0.0514,
247537,BPH GLOBAL LTD,30/6/2020,2020,0.011,-0.0022,
247575,BATTERY AGE MINERALS LTD,30/6/2020,2020,,,
247612,NT MINERALS LTD,30/6/2020,2020,0.061,-0.0034,
247687,COMET RESOURCES LTD,30/6/2020,2020,0.023,-0.005,
247733,MAXIPARTS LIMITED,30/6/2020,2020,0.23,-0.1918,
247737,LINDIAN RESOURCES LTD,30/6/2020,2020,0.024,-0.0035,
247757,MMA OFFSHORE LTD,30/6/2020,2020,0.058,-0.1042,
247872,SRG GLOBAL LTD,30/6/2020,2020,0.29,-0.0668,
247879,STRANDLINE RESOURCES LTD,30/6/2020,2020,0.19,-0.021,
247885,PALADIN ENERGY LTD,30/6/2020,2020,0.125,-0.017,
247968,IMPELUS LTD,30/6/2020,2020,0.006,-0.009,
247996,ANTEOTECH LTD,30/6/2020,2020,0.08,-0.002,
248015,REA GROUP LTD,30/6/2020,2020,109.97,0.8532,128.891233
248120,LEAF RESOURCES LTD,30/6/2020,2020,0.019,-0.0029,
248123,LEPIDICO LTD,30/6/2020,2020,0.007,-0.0022,
248127,TAITON RESOURCES LIMITED,30/6/2020,2020,,,
248128,METALS AUSTRALIA LTD,30/6/2020,2020,0.0025,-0.0005,
248130,AUSTPAC RESOURCES NL,30/6/2020,2020,0.002,-0.0001,
248134,MACRO METALS LIMITED,30/6/2020,2020,0.031,-0.0043,
248140,GREENSTONE RESOURCES LTD,30/6/2020,2020,0.027,-0.0014,
248144,WISR LTD,30/6/2020,2020,0.19,-0.026,
248146,COKAL LTD,30/6/2020,2020,0.053,-0.0028,
248148,BIOTRON LTD,30/6/2020,2020,0.091,-0.0055,
248766,DESIGN MILK CO LTD,30/6/2020,2020,0.007,-0.0018,
248777,PROVINCE RESOURCES LTD,30/6/2020,2020,0.015,-0.0048,
248780,BIONOMICS LTD,30/6/2020,2020,0.14,,
248782,TRIVARX LIMITED,30/6/2020,2020,0.012,-0.0044,
248783,EQUATORIAL RESOURCES LTD,30/6/2020,2020,0.285,-0.0014,
248785,BLAZE MINERALS LIMITED,30/6/2020,2020,0.034,-0.0036,
248789,DEVEX RESOURCES LTD,30/6/2020,2020,0.315,-0.02,
248791,FBR LTD,30/6/2020,2020,0.056,-0.0068,
248799,NIUMINCO GROUP LTD,30/6/2020,2020,0.001,-0.0005,
248802,MYECO GROUP LTD,30/6/2020,2020,0.155,-0.003,
248804,STONEHORSE ENERGY LTD,30/6/2020,2020,0.012,-0.0069,
248808,SPORTS ENTERTAINMENT GRP LTD,30/6/2020,2020,0.25,-0.0213,
248809,CARNARVON ENERGY LIMITED,30/6/2020,2020,0.21,-0.0026,
248811,ODESSA MINERALS LIMITED,30/6/2020,2020,0.003,-0.0008,
248816,CPT GLOBAL LTD,30/6/2020,2020,0.18,-0.0874,
248826,RESOURCE MINING CORP,30/6/2020,2020,0.014,-0.0014,
248831,BEONIC LIMITED,30/6/2020,2020,0.195,-0.0103,
248832,BLUE ENERGY LTD,30/6/2020,2020,0.069,-0.0038,
249486,EMBELTON LTD,30/6/2020,2020,11.5,0.9995,11.50575288
249488,CLINUVEL PHARMACEUTICALS LTD,30/6/2020,2020,23.31,0.3379,68.98490678
249491,EUMUNDI GROUP LTD,30/6/2020,2020,0.91,-0.0251,
249497,HELLOWORLD TRAVEL LTD,30/6/2020,2020,1.81,-0.5647,
249501,LINDSAY AUSTRALIA LTD,30/6/2020,2020,0.345,0.0178,19.38202247
249507,ALTERITY THERAPEUTICS LTD,30/6/2020,2020,0.05,-0.015,
249508,INCOME ASSET MANAGEMENT GRP,30/6/2020,2020,0.145,-0.0399,
249510,SDI LTD,30/6/2020,2020,0.79,0.0356,22.19101124
249513,NOUMI LIMITED,30/6/2020,2020,3.01,-0.6359,
249516,TAMAWOOD LTD,30/6/2020,2020,3.01,0.1621,18.5687847
249521,BIOXYNE LTD,30/6/2020,2020,0.011,-0.0009,
249523,BYTE POWER GROUP LTD,30/6/2020,2020,,,
249524,GLOBAL HEALTH LTD,30/6/2020,2020,0.23,-0.0015,
249525,EVZ LTD,30/6/2020,2020,0.095,-0.0286,
250468,AINSWORTH GAME TECHNOLOGY,30/6/2020,2020,0.33,-0.129,
251618,MEEKA METALS LIMITED,30/6/2020,2020,0.021,-0.0012,
251620,CONNEXION MOBILITY LTD,30/6/2020,2020,0.016,0.0037,4.324324324
252260,NOVA EYE MEDICAL LTD,30/6/2020,2020,0.33,-0.0719,
252270,PPK GROUP LTD,30/6/2020,2020,3.95,0.0988,39.97975709
252274,SIPA RESOURCES LTD,30/6/2020,2020,0.075,0.0024,31.25
252290,BLUESCOPE STEEL LTD,30/6/2020,2020,12.7,0.1997,63.59539309
252538,PRESCIENT THERAPEUTICS LTD,30/6/2020,2020,0.068,-0.0084,
252585,GALE PACIFIC LTD,30/6/2020,2020,0.24,0.0134,17.91044776
252590,YOWIE GROUP LTD,30/6/2020,2020,0.039,-0.0373,
253299,AERIS ENVIRONMENTAL LTD,30/6/2020,2020,0.505,0.009,56.11111111
253300,PERCHERON THERAPEUTICS LTD,30/6/2020,2020,0.145,-0.013,
253314,BOUNTY OIL & GAS NL,30/6/2020,2020,0.02,-0.0033,
253315,TOTAL BRAIN LTD,30/6/2020,2020,0.415,-0.0807,
253321,Q TECHNOLOGY GROUP LTD,30/6/2020,2020,0.004,-0.0014,
253322,AMPLITUDE ENERGY LIMITED,30/6/2020,2020,0.35,-0.053,
253324,CRYOSITE LTD,30/6/2020,2020,0.225,0.0316,7.120253165
253326,DE GREY MINING LTD,30/6/2020,2020,1.215,-0.0041,
253327,ZICOM GROUP LTD,30/6/2020,2020,0.05,-0.0055,
253331,STEMIFY LTD,30/6/2020,2020,0.02,-0.0049,
253334,STRATEGIC ENRGY RESOURCE LTD,30/6/2020,2020,0.071,-0.0004,
253338,MINCOR RESOURCES NL,30/6/2020,2020,0.85,-0.0445,
253340,EV RESOURCES LIMITED,30/6/2020,2020,0.029,-0.0039,
253345,GALILEE ENERGY LTD,30/6/2020,2020,0.77,-0.0671,
253347,OPYL LTD,30/6/2020,2020,0.18,-0.0679,
253350,EVOLUTION MINING LTD,30/6/2020,2020,5.75,0.1771,32.46753247
253353,AROVELLA THERAPEUTICS LTD,30/6/2020,2020,0.043,-0.0698,
253356,INTELLIGENT MONITORING GROUP,30/6/2020,2020,0.058,-0.1432,
253357,NEURIZON THERAPEUTICS LTD,30/6/2020,2020,0.13,-0.0046,
253358,WESTERN AREAS LTD,30/6/2020,2020,2.05,0.1166,17.58147513
253359,SUPPLY NETWORK LTD,30/6/2020,2020,4.81,0.2342,20.53800171
253361,AUSTRALIAN MINES LTD,30/6/2020,2020,0.013,-0.001,
253362,KNEOMEDIA LTD,30/6/2020,2020,0.017,-0.0042,
253366,CARLY HOLDINGS LTD,30/6/2020,2020,0.008,-0.0051,
253367,WEB TRAVEL GROUP LIMITED,30/6/2020,2020,3.89,-0.8209,
253370,WATERCO LTD,30/6/2020,2020,2.88,0.087,33.10344828
253371,NUENERGY GAS LTD,30/6/2020,2020,0.012,-0.0015,
253373,POSEIDON NICKEL LTD,30/6/2020,2020,0.053,-0.0049,
253375,VIP GLOVES LTD,30/6/2020,2020,0.077,0.0002,385
253380,DIGITAL X LTD,30/6/2020,2020,0.04,-0.0078,
253381,MOSAIC BRANDS LTD,30/6/2020,2020,0.5,-1.7602,
253383,NORWEST ENERGY NL,30/6/2020,2020,0.004,-0.0019,
253384,GOLDOZ LTD,30/6/2020,2020,0.018,-0.0097,
253385,TRIBUNE RESOURCES LTD,30/6/2020,2020,7.13,0.8889,8.021149736
253388,ELMORE LTD,30/6/2020,2020,0.069,-0.0064,
253397,SWIFT NETWORKS GROUP LIMITED,30/6/2020,2020,0.03,-0.0954,
253398,DUBBER CORP LTD,30/6/2020,2020,1.04,-0.093,
253402,ENVIRONMENTAL GROUP LTD,30/6/2020,2020,0.027,-0.0061,
253407,FIRST GRAPHENE LTD,30/6/2020,2020,0.145,-0.0111,
253411,SPIRIT TECHNOLOGY SOLUTIONS,30/6/2020,2020,0.35,-0.0042,
253413,3Q HOLDINGS LTD,30/6/2020,2020,,-0.1116,
253419,SIHAYO GOLD LTD,30/6/2020,2020,0.024,-0.0011,
253425,IONIC RARE EARTHS LTD,30/6/2020,2020,0.012,-0.0007,
253426,BEAM COMMUNICATIONS HLDG LTD,30/6/2020,2020,0.23,-0.0308,
253427,SPACETALK LTD,30/6/2020,2020,0.15,-0.031,
253430,FARM PRIDE FOODS LTD,30/6/2020,2020,0.19,-0.0393,
253431,AUSTRALIAN PACIFIC COAL LTD,30/6/2020,2020,0.11,-0.2555,
253433,STRIKE RESOURCES LTD,30/6/2020,2020,0.115,-0.0083,
253435,TASMAN RESOURCES LTD,30/6/2020,2020,0.038,-0.0074,
253436,FFI HOLDINGS LTD,30/6/2020,2020,5.9,0.3195,18.46635368
253439,RED HAWK MINING LIMITED,30/6/2020,2020,0.048,-0.002,
253442,NUCOAL RESOURCES LTD,30/6/2020,2020,0.009,-0.0007,
253447,FOX RESOURCES LTD (AUSTRALIA,30/6/2020,2020,,-0.0003,
253448,PROMINENCE ENERGY LTD,30/6/2020,2020,0.007,-0.0081,
253449,MANDRAKE RESOURCES LTD,30/6/2020,2020,0.071,-0.0034,
253455,JCURVE SOLUTIONS LTD,30/6/2020,2020,0.031,-0.0009,
253460,SKS TECHNOLOGIES GROUP LTD,30/6/2020,2020,0.12,-0.0185,
253461,ACADEMIES AUSTRALASIA GROUP,30/6/2020,2020,0.27,0.0287,9.407665505
253462,SOUTHERN CROSS EXPLORATION,30/6/2020,2020,0.005,-0.0014,
253466,GATEWAY MINING LTD,30/6/2020,2020,0.019,-0.0005,
253471,AUSTRALIAN ZIRCON NL,30/6/2020,2020,,-0.0129,
253481,SITE GROUP INTERNATIONAL LTD,30/6/2020,2020,0.022,-0.0118,
253485,MOQ LTD,30/6/2020,2020,0.165,-0.083,
253486,PANCONTINENTAL ENERGY NL,30/6/2020,2020,0.001,-0.0008,
253489,TOMIZONE LTD,30/6/2020,2020,0.002,-0.0062,
253492,SUNSHINE METALS LTD,30/6/2020,2020,0.017,0.0001,170
253496,ALLIANCE NICKEL LIMITED,30/6/2020,2020,0.047,-0.0005,
253497,STREAM GROUP LTD,30/6/2020,2020,0.022,-0.0047,
253498,RENT.COM.AU LTD,30/6/2020,2020,0.048,-0.0057,
253500,GOCONNECT LTD,30/6/2020,2020,,,
253501,PIEDMONT LITHIUM INC,30/6/2020,2020,23.42,-0.68,
253507,VARISCAN MINES LTD,30/6/2020,2020,0.036,-0.0076,
253509,GOLDEN CROSS RESOURCES LTD,30/6/2020,2020,0.019,-0.0097,
253510,GOLDEN DEEPS LTD,30/6/2020,2020,0.015,-0.003,
253511,PARAGON CARE LTD,30/6/2020,2020,0.16,-0.2119,
253512,VONEX LTD,30/6/2020,2020,0.175,,
253514,INTIGER GROUP LTD,30/6/2020,2020,0.004,-0.0007,
253517,AUSTSINO RESOURCES GROUP LTD,30/6/2020,2020,,-0.0008,
253518,INVENTIS LTD,30/6/2020,2020,0.008,-0.0004,
253519,POLARX LTD,30/6/2020,2020,0.039,,
253521,SPENDA LIMITED,30/6/2020,2020,0.035,-0.0101,
253522,GULLEWA LTD,30/6/2020,2020,0.1,0.0129,7.751937984
253523,IMMUTEP LTD,30/6/2020,2020,0.25,-0.0336,
253524,CYCLONE METALS LTD,30/6/2020,2020,0.007,-0.0013,
253526,HAMPTON HILL MINING NL,30/6/2020,2020,0.025,-0.0059,
253528,DIMERIX LTD,30/6/2020,2020,0.305,-0.0262,
253535,HERON RESOURCES LTD,30/6/2020,2020,0.045,,
253544,QUESTE COMMUNICATIONS LTD,30/6/2020,2020,0.027,-0.0196,
253546,KOLLAKORN CORPORATION LTD,30/6/2020,2020,0.015,-0.0159,
253550,RAND MINING LTD,30/6/2020,2020,2.09,-0.0255,
253552,MELBANA ENERGY LTD,30/6/2020,2020,0.013,-0.0011,
253555,STAR PHOENIX GROUP LTD,30/6/2020,2020,0.018,,
253561,FREEHILL MINING LTD,30/6/2020,2020,0.059,-0.0029,
253563,RECTIFIER TECHNOLOGIES LTD,30/6/2020,2020,0.04,0.0013,30.76923077
253564,MANTLE MINERALS LIMITED,30/6/2020,2020,0.013,-0.0002,
253571,ICS GLOBAL LTD,30/6/2020,2020,1.9,0.1165,16.30901288
253575,NEOMETALS LTD,30/6/2020,2020,0.195,-0.0267,
253578,SAVANNAH GOLDFIELDS LIMITED,30/6/2020,2020,0.007,0.0004,17.5
253584,RIMFIRE PACIFIC MINING LTD,30/6/2020,2020,0.012,-0.0006,
253587,IMDEX LTD,30/6/2020,2020,1.34,0.0564,23.75886525
253592,IMUGENE LTD,30/6/2020,2020,0.047,-0.0026,
253596,IGO LTD,30/6/2020,2020,4.16,0.2625,15.84761905
253607,LATROBE MAGNESIUM LTD,30/6/2020,2020,0.026,-0.0016,
253608,SABRE RESOURCES,30/6/2020,2020,0.01,-0.0009,
253610,LAKE RESOURCES NL,30/6/2020,2020,0.06,-0.0087,
253611,PANORAMIC RESOURCES LTD,30/6/2020,2020,0.097,,
253612,THUNDERBIRD RESOURCES LTD,30/6/2020,2020,0.004,-0.0016,
253614,FITZROY RIVER CORP LTD,30/6/2020,2020,0.135,-0.0675,
253616,SARACEN MINERAL HOLDINGS,30/6/2020,2020,5.17,0.191,27.06806283
253620,KALINA POWER LTD,30/6/2020,2020,0.027,-0.0057,
253621,JINDALEE LITHIUM LIMITED,30/6/2020,2020,0.51,-0.0066,
253622,JERVOIS GLOBAL LTD,30/6/2020,2020,0.305,-0.0143,
253637,RENU ENERGY LIMITED,30/6/2020,2020,0.028,-0.0337,
253638,MC MINING LTD,30/6/2020,2020,0.105,-0.0855,
253639,SCIDEV LIMITED,30/6/2020,2020,0.665,-0.0069,
253640,ICON ENERGY LTD (AUS),30/6/2020,2020,0.022,-0.0049,
253641,MORELLA CORPORATION LIMITED,30/6/2020,2020,0.07,-0.0358,
253642,TIVAN LTD,30/6/2020,2020,0.125,-0.0026,
253647,TRANSMETRO CORP LTD,30/6/2020,2020,0.77,-0.0655,
254186,VAULT MINERALS LIMITED,30/6/2020,2020,0.3,0.0033,90.90909091
254382,PHARMX TECHNOLOGIES LIMITED,30/6/2020,2020,0.048,0.0005,96
254385,BABYLON PUMP & POWER LTD,30/6/2020,2020,0.028,-0.0025,
254395,CADOUX LIMITED,30/6/2020,2020,0.235,-0.0098,
254396,HYDRIX LTD,30/6/2020,2020,0.27,-0.0435,
254665,WORLEY LTD,30/6/2020,2020,9.55,0.3282,29.09811091
254900,REACH RESOURCES LIMITED,30/6/2020,2020,0.004,0.0002,20
254903,CRATER GOLD MINING LTD,30/6/2020,2020,0.012,-0.0037,
254904,PACIFIC NICKEL MINES LTD,30/6/2020,2020,0.042,-0.2319,
254905,MITHRIL SILVER AND GOLD LTD,30/6/2020,2020,0.028,-0.0055,
254906,ORA BANDA MINING LTD,30/6/2020,2020,0.37,-0.0119,
254907,FIN RESOURCES LTD,30/6/2020,2020,0.018,-0.001,
256011,HAMMER METALS LIMITED,30/6/2020,2020,0.041,-0.004,
256402,REDCASTLE RESOURCES LIMITED,30/6/2020,2020,0.008,-0.0024,
256406,RAMELIUS RESOURCES LTD,30/6/2020,2020,2.07,0.1643,12.59890444
256407,LANTHANEIN RESOURCES LIMITED,30/6/2020,2020,0.016,-0.0016,
256538,VOCUS GROUP LTD,30/6/2020,2020,3.56,-0.2874,
256540,AUSTCHINA HOLDINGS LTD,30/6/2020,2020,0.004,-0.0003,
256542,ADVANCED BRAKING TECH LTD,30/6/2020,2020,0.033,0.0005,66
256758,AWN HOLDINGS LTD,30/6/2020,2020,0.505,-0.2221,
256982,BISALLOY STEEL GROUP LTD,30/6/2020,2020,1.04,0.1491,6.97518444
257660,PEAK MINERALS LTD,30/6/2020,2020,0.032,-0.0129,
257749,ZELIRA THERAPEUTICS LTD,30/6/2020,2020,0.067,-0.0083,
258190,QUANTUM HEALTH GROUP LTD,30/6/2020,2020,0.05,0.0049,10.20408163
258440,KIP MCGRATH EDUCATION CENTRE,30/6/2020,2020,1.195,0.0346,34.53757225
258443,AF LEGAL GROUP LTD,30/6/2020,2020,0.26,,
258647,BOOM LOGISTICS LTD,30/6/2020,2020,0.115,-0.0393,
258858,JB HI-FI,30/6/2020,2020,47.06,2.631,17.88673508
259002,CAZALY RESOURCES LTD,30/6/2020,2020,0.048,0.0051,9.411764706
259006,ORION MINERALS LTD,30/6/2020,2020,0.033,-0.0066,
259011,RED METAL LTD,30/6/2020,2020,0.105,0.0012,87.5
259060,ARAFURA RARE EARTHS LIMITED,30/6/2020,2020,0.076,-0.0046,
259063,FREEDOM CARE GROUP HOLDINGS,30/6/2020,2020,0.067,,
259069,LARK DISTILLING CO LTD,30/6/2020,2020,1.35,-0.0234,
259070,SYNERGIA ENERGY LTD,30/6/2020,2020,0.0015,,
259073,SYNTARA LIMITED,30/6/2020,2020,0.085,-0.0353,
259076,TASSAL GROUP,30/6/2020,2020,3.47,0.3403,10.1968851
259077,JUPITER ENERGY LTD,30/6/2020,2020,0.043,-0.2761,
259101,IODM LTD,30/6/2020,2020,0.165,-0.0045,
259261,AUSQUEST LTD,30/6/2020,2020,0.03,-0.0016,
259267,CODAN LTD,30/6/2020,2020,11.04,0.3547,31.12489428
259418,BRIGHTSTAR RESOURCES LTD,30/6/2020,2020,0.025,-0.008,
259423,COUGAR METALS NL,30/6/2020,2020,0.001,-0.0007,
259424,REDIVIUM LIMITED,30/6/2020,2020,0.007,-0.001,
259429,BLACK ROCK MINING LTD,30/6/2020,2020,0.058,-0.0055,
259433,ESSENTIAL METALS LTD,30/6/2020,2020,0.125,0.0009,138.8888889
259435,TRAKA RESOURCES LTD,30/6/2020,2020,0.02,-0.0022,
259437,USCOM LTD,30/6/2020,2020,0.18,-0.0092,
259480,MEDICAL DEV INTL,30/6/2020,2020,5.28,0.0058,910.3448276
259622,TEN SIXTY FOUR LIMITED,30/6/2020,2020,0.83,0.1703,4.873752202
259625,NTHN STAR RES LTD,30/6/2020,2020,13.64,0.373,36.56836461
259626,VOLT RESOURCES LTD,30/6/2020,2020,0.013,-0.0019,
259658,AUSTRALIAN AGRICULTURAL PROJ,30/6/2020,2020,0.015,-0.0088,
260379,BERKELEY ENERGIA LTD,30/6/2020,2020,0.675,-0.1659,
260380,BIODIEM LTD,30/6/2020,2020,,-0.0028,
260390,GRAND GULF ENERGY LTD,30/6/2020,2020,0.008,0.0008,10
260395,MEDIGARD LTD,30/6/2020,2020,0.02,,
260398,AZURE MINERALS LTD,30/6/2020,2020,0.185,-0.0375,
260483,CIRRUS NETWORKS HOLDINGS LTD,30/6/2020,2020,0.031,0.0032,9.6875
260559,DGR GLOBAL LTD,30/6/2020,2020,0.075,-0.0095,
260563,PANTORO LTD,30/6/2020,2020,0.21,-0.0249,
260564,SANDFIRE RESOURCES LTD,30/6/2020,2020,4.08,0.4288,9.514925373
260641,COGSTATE LTD,30/6/2020,2020,0.71,-0.0083,
270219,COMET RIDGE LTD,30/6/2020,2020,0.094,-0.0132,
270338,ZIPTEL LTD,30/6/2020,2020,,-0.0051,
270347,WHITEBARK ENERGY LTD,30/6/2020,2020,0.003,-0.0016,
270418,REJECT SHOP LTD,30/6/2020,2020,6.44,0.0358,179.8882682
270457,SAYONA MINING LTD,30/6/2020,2020,0.01,-0.0026,
270502,SUPER RETAIL GROUP LTD,30/6/2020,2020,10.52,0.5577,18.86318809
270802,ENERO GROUP LTD,30/6/2020,2020,1.55,0.1247,12.4298316
270845,NICK SCALI LTD,30/6/2020,2020,8.52,0.5195,16.40038499
270850,CARDNO LTD,30/6/2020,2020,0.29,-0.1507,
270944,TALI DIGITAL LTD,30/6/2020,2020,0.026,-0.0051,
270947,METALS X LTD,30/6/2020,2020,0.07,-0.0945,
271011,ACRUX LTD,30/6/2020,2020,0.185,-0.0565,
271153,LAND AND HOMES GROUP LTD,30/6/2020,2020,0.008,,
271176,AUSTCO HEALTHCARE LTD,30/6/2020,2020,0.1,0.0096,10.41666667
271275,BMG RESOURCES LTD,30/6/2020,2020,0.012,-0.0037,
271277,ALGORAE PHARMACEUTICALS LTD,30/6/2020,2020,0.015,-0.0017,
271279,METEORIC RESOURCES NL,30/6/2020,2020,0.05,-0.0068,
271287,ANAX METALS LTD,30/6/2020,2020,0.022,0.0085,2.588235294
271291,WILDCAT RESOURCES LTD,30/6/2020,2020,0.053,-0.0034,
271293,MOUNT RIDLEY MINES LTD,30/6/2020,2020,0.002,-0.0001,
271297,TENNANT MINERALS LIMITED,30/6/2020,2020,0.001,-0.0002,
271301,ALICE QUEEN LTD,30/6/2020,2020,0.039,-0.0019,
271303,ELIXIR ENERGY LTD,30/6/2020,2020,0.13,-0.003,
271309,BOAB METALS LTD,30/6/2020,2020,0.017,-0.0011,
271310,MAGGIE BEER HOLDINGS LTD,30/6/2020,2020,0.24,-0.0712,
271311,KAROON ENERGY LTD,30/6/2020,2020,0.77,-0.2873,
271316,METALLICA MINERALS LTD,30/6/2020,2020,0.02,-0.0016,
271317,EDU HOLDINGS LIMITED,30/6/2020,2020,0.15,-0.0397,
271318,MINDAX LTD,30/6/2020,2020,0.003,-0.0006,
271320,K2 ENERGY LTD,30/6/2020,2020,0.022,0.0006,36.66666667
271326,PERSEUS MINING LTD,30/6/2020,2020,1.365,0.0808,16.89356436
271329,PETRATHERM LTD,30/6/2020,2020,0.165,-0.0027,
271330,STRIKE ENERGY LTD,30/6/2020,2020,0.26,-0.059,
271332,ASSOCIATE GLOBAL PARTNERS,30/6/2020,2020,0.45,-0.0246,
271334,SOMNOMED LTD,30/6/2020,2020,2.28,-0.0069,
271338,ACCENT GROUP LTD,30/6/2020,2020,1.645,0.1031,15.95538312
271339,INFOCUS GROUP HOLDINGS LTD,30/6/2020,2020,0.039,-0.0212,
271340,ROX RESOURCES LTD,30/6/2020,2020,0.053,-0.0052,
271411,MCMILLAN SHAKESPEARE LTD,30/6/2020,2020,8.21,0.0161,509.9378882
271530,METGASCO LTD,30/6/2020,2020,0.026,-0.0191,
271534,SERVICE STREAM LTD,30/6/2020,2020,2.05,0.1213,16.90024732
271607,MESOBLAST LTD,30/6/2020,2020,5.08,-0.1474,
271608,OTTO ENERGY LTD,30/6/2020,2020,0.009,-0.0005,
271729,VALMEC LTD,30/6/2020,2020,0.17,0.0017,100
271731,DONACO INTERNATIONAL LTD,30/6/2020,2020,0.03,-0.0715,
271835,DATADOT TECHNOLOGY LTD,30/6/2020,2020,0.0075,0,
272228,ADVANCE ZINCTEK LTD,30/6/2020,2020,3.21,0.09,35.66666667
272233,AUSTIN ENGINEERING LTD,30/6/2020,2020,0.15,0.0078,19.23076923
272237,KALNORTH GOLD MINES LTD,30/6/2020,2020,0.013,-0.001,
272241,COPPER STRIKE LTD,30/6/2020,2020,0.058,0.0053,10.94339623
272243,MINOTAUR EXPLORATION LTD,30/6/2020,2020,0.072,-0.0088,
272247,RESAPP HEALTH LTD,30/6/2020,2020,0.105,-0.012,
272259,TRAFFIC TECHNOLOGIES LTD,30/6/2020,2020,0.032,-0.029,
272288,GWR GROUP LTD,30/6/2020,2020,0.195,-0.0087,
272294,CAULDRON ENERGY LTD,30/6/2020,2020,0.038,-0.0047,
272299,ORH LTD,30/6/2020,2020,,0.001,
272520,VANGO MINING LTD,30/6/2020,2020,0.097,-0.0101,
272521,LYCOPODIUM LTD,30/6/2020,2020,4.17,0.2971,14.03567822
272602,RHIPE LTD,30/6/2020,2020,1.92,0.0349,55.01432665
272604,NEURIZER LTD,30/6/2020,2020,0.089,-0.0126,
272672,PROVARIS ENERGY LTD,30/6/2020,2020,0.059,-0.0075,
272690,1300 SMILES LTD,30/6/2020,2020,6.11,0.3018,20.24519549
272692,RAGNAR METALS LTD,30/6/2020,2020,0.011,-0.0016,
272696,PYC THERAPEUTICS LTD,30/6/2020,2020,0.16,-0.0025,
272726,RESOURCES AND ENERGY GROUP,30/6/2020,2020,0.024,-0.004,
272763,POWER MINERALS LIMITED,30/6/2020,2020,0.155,-0.0006,
272775,SEEK LTD,30/6/2020,2020,21.29,-0.3173,
272783,AMBERTECH LTD,30/6/2020,2020,0.1,0.0141,7.092198582
272791,MATSA RESOURCES LTD,30/6/2020,2020,0.13,-0.0249,
272799,PAPYRUS AUSTRALIA LTD,30/6/2020,2020,0.016,-0.0005,
272802,IONDRIVE LIMITED,30/6/2020,2020,0.12,-0.0448,
272816,DECMIL GROUP LTD,30/6/2020,2020,0.056,-0.3299,
272828,PRO-PAC PACKAGING LTD,30/6/2020,2020,0.18,0.0082,21.95121951
272832,FIELD SOLUTIONS HOLDINGS LTD,30/6/2020,2020,0.044,-0.0005,
272833,BANNERMAN ENERGY LTD,30/6/2020,2020,0.038,-0.0022,
272837,STELLAR RESOURCES LTD,30/6/2020,2020,0.016,-0.0012,
272847,CLEANAWAY WASTE MGMT LTD,30/6/2020,2020,2.09,0.0551,37.93103448
272954,GAS2GRID LTD,30/6/2020,2020,0.002,-0.0015,
272977,CANNINDAH RESOURCES LTD,30/6/2020,2020,0.023,-0.0072,
273011,DOMINOS PIZZA ENTERPRISES LT,30/6/2020,2020,79.22,1.6094,49.22331304
273035,CONDOR ENERGY LTD,30/6/2020,2020,0.016,-0.0018,
273070,SIV CAPITAL LTD,30/6/2020,2020,0.315,0.0414,7.608695652
273231,APOLLO CONSOLIDATED LTD,30/6/2020,2020,0.315,-0.0032,
273250,CORAZON MINING LTD,30/6/2020,2020,0.0025,-0.0009,
273502,RED RIVER RESOURCES LTD,30/6/2020,2020,0.14,-0.0134,
273809,BRAZILIAN CRITICAL MINERALS,30/6/2020,2020,0.48,-0.0071,
273819,ONCOSIL MEDICAL LTD,30/6/2020,2020,0.13,-0.0065,
273904,ACCENT RESOURCES NL,30/6/2020,2020,0.01,-0.0112,
273957,KORAB RESOURCES LTD,30/6/2020,2020,0.016,-0.0008,
274028,HIGHCOM LIMITED,30/6/2020,2020,0.59,0.0059,100
274058,NEW WORLD RESOURCES LTD,30/6/2020,2020,0.038,-0.0014,
274063,FIREFLY METALS LTD,30/6/2020,2020,0.145,-0.007,
274258,VITAL METALS LTD,30/6/2020,2020,0.026,-0.0023,
274273,CUFE LTD,30/6/2020,2020,0.024,0.0122,1.967213115
274286,QUICKSTEP HOLDINGS LTD,30/6/2020,2020,0.078,0.0055,14.18181818
274315,GREENWING RESOURCES LTD,30/6/2020,2020,0.0035,-0.0043,
274416,CARDIEX LTD,30/6/2020,2020,0.049,-0.0046,
